No Weight
Ch.#,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
205,11/27/2020,11:22:06 AM,"",8.2963,8.8896,12.793,19.707,21.116,22.626,25.947,35.035,37.54,40.225,43.225,46.321,48.804,50.521,53.904,55.487,58.029,54.518,53.065,50.266,44.018,42.985,40.772,37.063,35.063,27.87,29.603,22.906,20.171,17.365,17.483,13.537,13.471,12.287,12.629,11.2,10.11,9.1204,8.8064,8.1661,8.6065,7.643,8.0411,7.0502,7.2515,6.4624,5.722,6.9319,5.0718,5.6022,4.3938,6.4148,5.5731,2.5214,4.4472,4.0365,4.9771,3.3745,1.9009,1.4844,2.545,0.55484,1.2298,0.52485,0.90285,0.17846,0.17846,0.11561,0.7767,0.17846,0.17846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,11/27/2020,11:22:16 AM,"",7.828,8.3878,11.787,17.767,19.038,20.4,23.038,29.692,31.815,34.091,43.617,46.997,51.507,57.646,60.652,53.94,55.373,46.319,49.013,51.757,45.484,42.556,38.592,34.394,31.053,28.045,24.416,24.126,22.346,18.543,15.537,16.373,13.791,11.115,11.556,9.8761,9.0046,8.4511,7.9359,8.169,8.505,9.1929,7.4276,7.9607,7.5514,6.2636,6.7947,6.974,5.689,5.2595,4.1611,4.0938,4.2031,4.8321,2.4663,3.3929,3.2778,2.5706,2.0755,1.0722,2.3268,1.4259,1.0832,1.5867,1.4401,0.1787,0.1787,0.14723,0.031467,0.1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,11/27/2020,11:22:26 AM,"",9.4309,10.105,13.611,19.693,21.101,22.61,25.431,32.359,34.673,37.153,42.409,45.538,48.599,51.655,54.854,53.883,55.916,50.137,46.272,40.402,40.788,37.306,33.303,31.512,29.882,27.696,25.21,23.527,19.458,16.085,13.175,11.943,14.054,11.805,10.472,11.31,10.187,9.2742,8.8371,6.878,9.9209,5.1649,8.3944,7.7597,6.7518,8.8028,5.2799,6.7239,6.1222,5.3315,5.7173,4.6309,5.0175,4.0169,3.1536,3.345,3.4453,2.4263,3.7363,2.6533,1.4427,1.4865,1.556,0.89704,0.35882,0.35882,0,0.17941,0.17941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,11/27/2020,11:22:36 AM,"",8.6653,9.2851,12.179,17.143,18.369,19.683,23.307,34.387,36.847,39.482,42.489,45.535,49.156,53.45,56.481,52.691,54.96,50.843,49.871,47.762,45.751,42.997,39.31,35.528,27.84,24.618,22.982,22.291,19.835,16.5,15.341,12.94,12.784,11.664,10.126,10.813,10.663,9.9843,8.6629,7.4802,6.6878,6.3914,7.2437,6.7694,8.2237,5.5295,7.5455,5.474,3.5091,5.2264,4.7562,3.8958,3.2824,4.785,3.9321,2.9548,3.3553,2.5839,1.8534,1.159,1.2926,2.3428,1.2259,1.3983,0.17753,0.17753,0,0.115,0.062521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,11/27/2020,11:22:46 AM,"",8.9039,9.5407,12.487,17.535,18.789,20.133,22.94,30.39,32.563,34.892,42.002,45.176,47.898,50.238,53.532,54.403,56.257,49.347,47.571,44.438,39.96,39.773,38.957,36.59,30.928,25.569,23.445,20.362,18.876,17.21,15.63,14.244,13.083,14.398,12.182,12.573,10.407,8.1082,10.464,8.2178,7.7761,6.4742,6.8389,8.3834,5.2869,6.3106,6.5671,5.2667,5.5409,5.2108,5.4926,5.4038,4.9991,5.1296,4.8798,3.5182,3.4935,2.9646,1.0825,1.5847,1.3492,0.92908,0.75475,0.54597,0.37163,0.92908,0,0.18582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,11/27/2020,11:22:56 AM,"",9.1699,9.8257,12.489,16.981,18.196,19.497,22.255,29.64,31.76,34.031,41.458,44.606,48.188,52.47,55.615,53.58,55.421,48.697,48.47,47.365,40.54,39.149,37.29,34.627,29.45,22.413,22.841,20.878,18.84,17.277,17.469,14.573,12.763,13.351,10.974,10.752,9.5094,10.269,8.472,8.6813,7.6196,8.3151,8.8118,8.006,5.9375,4.6715,5.4012,5.3966,6.3264,5.4789,4.3269,5.2757,4.5936,3.3329,4.8105,3.5057,3.0813,3.1781,1.2509,1.2043,2.191,0.71479,1.2619,0.16766,0.3574,0.1787,0.3574,0.3574,0,0.3574,0.3574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,11/27/2020,11:23:06 AM,"",7.3264,7.8504,11.391,17.673,18.937,20.291,22.786,28.849,30.912,33.123,42.157,45.418,49.327,54.267,57.506,55.273,57.233,50.625,49.447,47.071,41.044,41.275,38.924,31.797,28.491,26.769,25.102,24.18,19.662,18.219,14.937,14.463,11.605,11.848,11.001,8.7266,7.7722,8.7882,8.3989,7.9094,8.4631,8.5536,8.1906,6.6491,7.4432,3.655,6.1117,4.1841,5.0957,5.2679,4.436,4.6424,3.1295,3.6327,2.9475,2.1424,2.5258,2.3869,4.0531,2.3363,1.5322,1.424,1.0736,0.8841,1.2631,0.35787,0.35787,0.17893,0,0,0,0,0.17893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,11/27/2020,11:23:16 AM,"",8.3613,8.9593,12.556,18.879,20.229,21.675,24.466,31.485,33.737,36.15,43.432,46.711,49.537,51.98,55.244,54.715,57.292,54.217,50.809,45.467,39.67,40.21,38.667,32.787,28.487,26.176,25.553,22.568,19.531,16.021,16.796,14.698,12.792,11.493,10.681,11.461,9.6768,8.1766,7.6215,9.4089,5.9574,5.5417,5.9658,6.9204,5.9937,6.285,5.7272,5.0733,5.9319,4.8249,5.0857,5.2484,2.9409,3.4119,3.411,2.9184,2.6518,2.7763,3.71,1.8108,1.4801,1.0946,1.593,1.2542,0.50396,0.57107,0.71669,0.53751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,11/27/2020,11:23:26 AM,"",6.8145,7.3019,10.925,17.397,18.641,19.975,23.15,32.222,34.526,36.995,43.529,46.786,50.156,53.796,56.928,53.921,55.832,49.383,48.012,45.407,38.191,37.831,36.244,32.153,29.016,25.073,24.581,22.294,19.911,16.656,15.479,13.932,12.976,12.748,11.736,9.8002,8.8827,10.639,7.2432,8.3428,7.8821,7.2486,5.2449,5.2516,5.4131,4.6553,5.1881,6.5995,6.7173,3.5762,5.8362,3.6345,3.3799,4.6597,3.4454,3.5126,3.7625,2.1472,1.9683,1.9216,1.8434,1.603,0.89467,0.5368,0.17893,0.17893,0.35787,0.35787,0.17893,0.34825,0.54642,0,0,0.17893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,11/27/2020,11:23:36 AM,"",8.2325,8.8212,12.126,17.901,19.181,20.553,23.142,29.549,31.663,33.927,43.555,46.935,50.682,55.142,58.167,53.239,55.732,52.66,50.971,47.895,41.359,38.907,36.161,33.472,27.317,24.053,23.123,24.132,19.695,15.263,13.001,12.28,13.499,10.519,12.469,10.632,12.298,9.1483,7.7828,7.0754,6.8138,5.9413,7.5431,6.13,5.9114,7.516,6.0255,6.8584,5.5773,4.816,4.2146,4.1464,3.028,3.3206,3.8731,2.8484,3.2714,3.097,1.2492,1.2492,1.0708,1.4277,1.0818,0.16744,0.17846,0.49044,0.40187,0.17846,0.17846,0.17846,0.33842,0.018509,0,0.17109,0.0073721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,11/27/2020,11:23:46 AM,"",8.7711,9.3984,12.798,18.72,20.059,21.494,24.206,30.929,33.141,35.511,45.677,49.225,53.635,59.372,62.457,55.433,58.346,56.873,54.832,51.227,45.136,41.19,35.954,30.787,27.397,23.863,21.585,20.187,19.085,17.628,14.21,15.421,13.006,10.168,9.4465,9.0938,9.0663,8.5588,6.9787,6.2728,9.6471,7.8076,7.3992,7.8402,6.7683,4.8393,5.2393,4.8951,6.0759,5.6261,5.0999,3.2024,4.7766,3.3606,3.4936,4.3935,1.7339,3.0388,1.4183,1.1831,1.3007,0.55745,0.74327,0.7323,0.38261,0.37163,0,0,0.18582,0.18582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,11/27/2020,11:23:56 AM,"",8.3293,8.925,11.936,17.144,18.371,19.684,22.919,32.316,34.628,37.104,45.752,49.245,52.375,55.283,58.668,57.243,59.389,53.18,51.817,49.157,43.029,39.63,36.538,35.411,30.988,28.208,22.623,19.029,18.481,15.254,16.314,15.171,15.286,12.163,11.117,11.039,7.0021,10.409,8.6788,6.6976,5.9034,6.0808,7.926,7.5363,6.3532,4.8421,4.494,4.7408,5.1677,4.5188,5.1068,3.8871,3.9856,3.0223,4.0064,2.3834,1.3769,2.3571,1.4811,1.3111,1.8384,1.075,1.6125,0.17917,0.53752,0.35834,0,0,0.35834,0.17917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,11/27/2020,11:24:06 AM,"",8.645,9.2633,12.764,18.886,20.237,21.684,24.883,33.66,36.067,38.646,43.495,46.682,50.483,55.081,58.358,55.985,57.849,50.498,47.805,43.455,41.838,40.218,35.387,27.04,25.25,22.528,21.374,21.369,19.411,16.296,14.218,12.787,11.953,10.434,10.891,10.67,9.5071,7.3702,7.9934,6.1155,6.0388,5.6902,7.1578,4.6838,5.9051,6.2199,4.2756,4.6521,6.7215,5.9316,4.3345,3.3336,4.1729,2.7048,1.5413,2.6031,2.1154,1.0283,2.4886,1.4221,1.4258,1.0629,0.55524,1.0446,0.71104,0.17776,0.35552,0.17776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,11/27/2020,11:24:16 AM,"",8.6496,9.2682,12.914,19.312,20.693,22.173,24.902,31.537,33.793,36.209,41.333,44.382,48.463,53.867,57.053,54.534,56.632,51.003,50.052,47.966,40.563,38.81,36.306,32.722,28.14,28.234,25.499,19.289,18.733,16.176,14.153,11.751,10.702,11.033,10.587,10.268,11.355,7.1476,8.8563,6.8926,6.632,7.4075,6.137,6.2164,7.016,5.7614,7.0147,6.8837,6.2034,5.792,5.2029,5.3967,3.0235,3.8326,2.691,3.2178,3.0102,3.5063,1.2542,2.2358,1.7097,1.6088,0.36941,1.5909,0.5481,0.17917,0.35834,0.17917,0.35834,0.17917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,11/27/2020,11:24:26 AM,"",6.9334,7.4292,11.017,17.414,18.659,19.993,23.099,31.868,34.148,36.59,41.795,44.88,48.896,54.117,57.224,53.76,56.304,53.35,52.218,49.858,41.668,39.629,36.285,31.414,28.758,23.882,22.222,20.868,18.181,16.287,14.401,15.356,14.409,9.627,10.747,9.5646,7.1734,8.7348,9.703,8.7012,8.2028,6.7531,5.6435,6.6261,7.0028,6.6367,6.6004,5.2643,5.4545,5.2685,3.1657,3.849,4.3325,3.5504,3.5185,4.4627,3.0201,2.5321,2.0755,1.2043,1.1262,1.263,1.9572,0.88245,0.1787,0.5361,0.1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,11/27/2020,11:24:36 AM,"",7.2752,7.7956,11.041,16.763,17.961,19.246,21.498,26.755,28.668,30.719,41.779,45.093,48.343,51.853,54.782,50.991,52.698,46.052,46.824,47.066,42.723,41.455,38.615,33.944,30.949,27.126,26.171,23.102,18.877,17.087,15.838,13.235,14.375,11.911,11.923,9.3231,9.7454,9.792,7.4026,7.587,6.081,7.0721,6.3844,6.5902,5.5476,6.7965,4.3337,6.5872,4.3849,4.5807,3.9093,4.946,3.3794,4.2596,4.2865,1.6038,2.7765,2.3503,2.4297,1.6062,1.7883,1.2455,0.71385,5.5569E-15,0.35693,0,0.058768,0.1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,11/27/2020,11:24:46 AM,"",8.1178,8.6983,12.235,18.46,19.78,21.194,24.293,32.752,35.094,37.604,42.732,45.878,50.126,55.779,58.819,53.634,55.397,48.231,46.1,42.521,38.885,37.182,34.905,32.174,26.157,27.204,23.984,22.23,21.197,17.088,15.66,13.756,13.599,13.224,11.285,10.851,9.1871,6.5311,7.4582,7.6336,7.9566,7.4326,7.1675,7.9302,7.6639,5.5972,4.5057,4.0325,4.6462,4.929,5.2816,4.0477,3.996,3.074,3.606,3.2807,2.1743,2.605,2.0468,2.3219,0.8413,0.93036,0.74429,0.74429,0.15123,0.73227,0.046863,0.18607,0.37215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,11/27/2020,11:24:56 AM,"",7.4667,8.0007,11.368,17.312,18.55,19.877,22.719,30.377,32.55,34.878,40.758,43.797,46.539,49.033,52.088,51.351,53.196,47.188,46.291,44.339,41.106,39.517,35.452,28.753,27.213,22.201,20.315,20.92,16.903,16.752,15.32,13.137,15.402,13.974,10.671,8.9394,8.7554,10.041,5.5357,8.7295,7.8402,8.817,7.5484,7.2162,6.1001,7.1311,4.1998,4.6621,3.2369,3.8567,4.784,4.7403,4.4667,3.5455,1.9465,3.4985,3.0821,1.9934,1.688,2.0764,2.2383,1.424,1.6172,0.52436,0.68043,0.52386,0.22341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,11/27/2020,11:25:06 AM,"",7.6988,8.2494,10.903,15.47,16.577,17.762,20.363,27.469,29.434,31.539,40.353,43.481,47.621,53.23,55.883,48.459,50.087,43.805,43.109,41.475,42.296,38.795,34.418,31.481,27.578,25.855,19.95,20.085,18.663,14.728,14.803,12.663,11.034,8.3703,10.261,8.391,8.5363,7.6144,7.2722,7.8746,7.3052,7.8272,5.8401,6.9153,6.5942,6.4361,6.9807,4.8437,5.3651,3.5565,3.6367,3.5853,3.1408,3.2993,2.7948,2.6274,1.792,2.7135,1.5143,1.9357,1.439,1.9893,0.51868,0.87586,0.88464,0.39242,0.17941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,11/27/2020,11:25:16 AM,"",8.1156,8.696,12.036,17.885,19.164,20.535,23.368,30.832,33.037,35.4,41.876,45.016,47.136,48.156,51.305,52.049,53.765,46.836,48.022,48.79,39.217,36.979,34.909,33.599,32.081,26.822,23.115,18.599,17.082,18.224,17.65,15.173,11.702,12.808,9.8798,8.4624,9.0249,7.733,7.3993,6.8546,6.6069,6.4271,5.2862,6.8589,5.5306,4.9961,6.8858,4.5669,4.6543,4.3675,4.3032,4.1722,3.7166,3.5114,3.18,3.2143,1.5066,2.0264,1.6493,0.7148,1.612,1.4259,0.3574,0.7148,0.68133,0.74826,0,0.3574,0.1787,0,0.1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,11/27/2020,11:25:26 AM,"",7.9984,8.5704,11.851,17.594,18.852,20.201,22.533,27.915,29.912,32.051,37.553,40.356,44.246,49.555,52.565,51.036,52.741,46.07,46.63,46.596,41.13,40.877,38.178,31.542,29.656,27.585,21.37,18.379,19.131,18.945,14.023,15.392,12.254,11.886,9.8034,9.8903,9.333,9.0271,7.0752,6.9511,6.4541,6.8544,6.1716,4.589,4.2495,4.6653,4.9864,6.4037,4.0357,4.1652,4.4776,5.8846,4.473,4.0996,1.6916,3.8116,3.4818,2.607,1.6104,1.7427,1.1203,1.6104,1.4315,0.35787,0.35787,0,0.23786,0.47788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,11/27/2020,11:25:36 AM,"",7.6698,8.2184,11.055,15.975,17.117,18.341,21.313,29.885,32.022,34.312,38.792,41.641,44.327,46.873,49.546,46.372,48.665,46.652,45.728,43.749,39.9,39.484,37.872,34.393,30.639,23.095,21.625,18.926,17.177,17.207,13.588,12.516,11.327,9.545,8.7459,9.6222,9.7646,7.8036,9.3077,7.1004,4.3239,6.1037,5.8337,5.8456,7.4921,5.0153,4.9758,3.522,3.5196,4.4602,4.4026,3.865,4.7095,3.3041,2.4566,3.7867,2.362,2.6593,2.0053,1.8828,0.88997,0.73137,1.0486,0.35599,0.35599,0.35599,0.71198,0,0.17799,0,0,0.17799,0.17799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,11/27/2020,11:25:46 AM,"",7.6853,8.2349,11.119,16.127,17.28,18.516,21.139,28.165,30.18,32.338,41.646,44.882,47.482,49.572,52.664,51.946,54.04,49.2,49.016,47.96,44.219,42.462,38.908,33.465,29.432,27.216,23.711,18.578,17.383,14.739,13.363,13.326,12.873,13.422,10.967,8.4977,8.7115,8.5061,7.8031,7.1127,7.5146,5.346,4.0546,5.2772,4.7852,6.3242,6.6063,4.6461,3.5897,3.3192,4.7347,4.6525,2.8279,3.0497,4.1376,2.911,2.2143,1.7063,2.3473,2.0468,1.1164,1.5291,2.1923,0.37215,0.74429,0.37215,0.18607,0.18607,0.18607,0,0,0,0,0,0.18607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,11/27/2020,11:25:56 AM,"",7.0744,7.5804,10.685,16.152,17.308,18.545,20.902,26.771,28.686,30.738,41.112,44.353,47.379,50.454,53.252,49.038,50.608,43.826,45.11,46.056,41.889,38.224,34.612,32.997,28.16,25.394,20.36,18.608,17.444,15.493,14.579,16.017,13.659,10.244,11.662,9.6684,10.676,5.6809,5.3729,6.7255,5.995,5.4079,5.352,8.0345,5.5699,4.6265,5.9443,5.6804,4.3791,5.247,3.2041,4.5969,3.3423,3.4481,2.0447,2.3732,1.9201,1.4864,2.7519,1.21,1.0694,0.71291,1.2476,0,0.89114,0.35646,0.17823,0,0,0,0,0,0.17823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,11/27/2020,11:26:06 AM,"",7.2945,7.8162,11.503,18.066,19.359,20.743,23.183,28.901,30.968,33.183,35.803,38.373,43.075,50.34,53.077,48.331,50.196,45.242,44.453,42.673,41.682,41.068,38.964,35.201,31.609,26.333,25.45,19.603,17.609,17.788,14.963,15.036,11.952,12.411,8.0778,9.7215,10.564,7.242,8.1238,8.148,5.876,5.4528,6.4975,6.6754,5.6764,6.6298,4.703,4.688,5.1216,5.2374,3.5203,5.4651,4.2253,3.6954,2.0306,2.2036,2.8451,3.2512,2.0783,1.2059,1.4893,1.0625,0.89468,0.53681,0.53681,0.35787,0,0.47379,0.24195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,11/27/2020,11:26:16 AM,"",6.5473,7.0156,10.342,16.266,17.43,18.676,21.049,26.959,28.887,30.953,40.217,43.353,46.964,51.414,54.503,52.582,54.426,48.03,48.133,47.47,41.416,39.252,36.05,31.628,25.448,23.288,22.806,21.874,18.592,19.001,15.468,10.324,11.105,9.6776,10.095,9.993,9.2084,8.6719,8.2669,6.1906,5.8864,5.3073,5.5606,6.7707,6.3971,3.3913,5.0564,3.9583,3.6927,4.0886,4.2805,2.3317,4.2633,2.9677,2.036,3.0195,2.5249,2.0485,2.9534,1.5998,1.4221,1.2637,0.86942,0.35552,0,0.35552,0.2363,0.29698,0,0.17776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,11/27/2020,11:26:26 AM,"",5.967,6.3937,9.9166,16.252,17.415,18.66,21.474,29.291,31.385,33.63,37.513,40.25,42.787,45.116,47.843,46.315,48.328,44.813,44.261,42.798,39.336,38.221,35.231,29.645,24.941,23.66,21.96,21.453,18.157,15.959,16.177,15.31,13.029,9.64,10.9,8.2075,9.2485,7.861,7.0599,6.3101,4.7554,6.5382,6.3951,4.769,5.505,4.822,4.7834,5.6022,5.4773,3.3099,3.8062,3.3607,3.2366,2.6613,2.3622,2.6746,2.8534,2.5617,1.4653,1.2116,1.4314,0.7296,1.0513,0.70331,0.36747,0.53539,0.35693,0.17846,0.17846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,11/27/2020,11:26:36 AM,"",8.4655,9.0709,11.888,16.718,17.914,19.195,21.675,27.923,29.92,32.06,38.528,41.437,43.816,45.701,48.421,46.462,48.298,43.768,43.613,42.685,39.233,36.372,32.446,28.106,22.015,22.916,21.207,18.714,18.699,15.029,15.056,14.16,11.851,10.245,9.7656,8.3114,7.0542,9.5537,7.0147,6.5585,4.9535,7.1438,6.9441,6.0427,4.3398,5.8773,5.8317,4.4256,4.4959,3.4791,3.1356,4.5735,2.1795,2.0738,3.1265,2.487,2.8911,2.9876,3.2414,2.8104,1.7799,1.068,1.068,0.71198,0.17799,0.17799,0.17799,0,0.17799,0,0,0,0.17799,0,0.17799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,11/27/2020,11:26:46 AM,"",7.3294,7.8536,11.066,16.723,17.919,19.2,21.64,27.718,29.7,31.825,34.229,36.682,39.968,44.243,47.022,46.572,48.129,42.045,41.613,40.352,39.276,36.927,33.659,30.529,26.019,24.364,23.234,23.089,18.496,15.049,14.893,14.464,14.573,13.6,8.4122,8.5929,7.9387,7.4427,5.6058,5.3128,6.4145,5.2715,5.5952,5.227,6.8485,5.04,4.2361,4.846,4.0571,3.5086,3.1606,3.2003,3.2562,3.224,4.6444,2.7875,2.0547,2.8239,1.4616,2.0496,0.93165,0.93165,0.55899,0.92064,0.011004,0.18633,0,0.18633,0,0,0.18633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,11/27/2020,11:26:56 AM,"",7.0838,7.5905,10.564,15.781,16.91,18.119,20.777,28.049,30.055,32.204,37.893,40.728,42.737,43.863,46.648,46.495,48.249,43.264,41.624,38.767,37.863,35.945,32.503,28.827,29.705,21.865,19.911,18.944,18.89,17.349,15.324,12.894,12.349,11.276,10.417,8.2188,10.341,9.883,8.1881,7.2897,5.6617,5.3062,5.8065,5.4664,4.0712,4.2742,3.7345,5.3915,3.0573,4.6693,3.0584,2.8352,3.9178,2.7467,3.5162,2.0783,2.2569,2.5207,2.5395,0.89232,1.253,0.88862,0.89232,0.35693,0.50197,0.21188,0.71386,0.47254,0.41978,0,0.17846,0.17846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,11/27/2020,11:27:06 AM,"",7.1026,7.6105,10.795,16.413,17.587,18.845,21.159,26.774,28.689,30.741,36.889,39.673,42.314,44.922,47.748,47.339,48.539,40.273,40.109,39.226,36.205,35.369,32.459,26.712,23.643,22.106,22.694,18.878,16.788,17.006,15.09,15.165,14.204,12.78,9.5641,7.5023,8.0463,8.8587,7.6907,5.4719,4.2733,5.2425,6.7646,8.0604,6.0098,4.634,6.6282,4.3837,4.6241,4.462,2.9521,5.0486,3.2234,4.4109,3.5032,2.9735,2.4309,1.1729,1.8304,1.6104,1.2563,1.4278,0.35787,1.2526,0.17894,0.71575,0,0.17894,0.31222,0.20536,0.019228,0,0.17894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,11/27/2020,11:27:16 AM,"",7.5962,8.1395,11.022,16.032,17.178,18.407,20.916,27.474,29.439,31.545,35.64,38.257,41.528,45.641,48.399,46.849,48.555,43.196,42.339,40.503,40.565,37.555,32.84,27.724,23.456,23.901,21.421,18.253,17.209,16.354,12.535,15.135,12.608,10.007,11.266,9.4261,10.187,8.2235,7.3729,9.1571,5.7834,4.0292,5.9188,4.9105,6.1242,4.4579,6.0839,4.5051,5.8339,4.0759,3.8804,3.0358,2.9312,2.9983,2.3529,3.1973,3.1976,3.044,1.2851,1.7776,0.89249,0.70735,0.89978,0.5118,0.15497,0.21105,0,0.35552,0,0,0.17776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,11/27/2020,11:27:26 AM,"",8.2434,8.833,11.52,16.117,17.269,18.504,21.094,27.982,29.983,32.128,36.583,39.279,41.599,43.529,46.043,43.405,45.337,42.287,41.601,40.005,38.117,37.885,34.522,26.564,23.529,18.15,21.499,16.647,16.167,15.367,11.161,12.796,10.894,10.232,8.5472,10.326,7.342,7.8277,6.1747,6.7712,5.6022,5.0936,5.2328,5.9103,4.8398,4.7852,4.9481,4.5838,3.9155,3.6527,4.327,5.3169,3.8843,3.1464,3.4575,2.022,0.91417,1.6002,1.5395,1.2043,1.4762,0.7148,0.3574,0.88295,0.72535,0,0.1787,0.1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,11/27/2020,11:27:36 AM,"",7.5744,8.1161,11.013,16.053,17.201,18.431,21.089,28.285,30.307,32.475,33.386,35.721,39.372,44.529,47.444,48.166,49.932,44.489,43.308,41.03,38.287,34.433,30.407,28.448,24.521,22.995,22.273,17.102,16.696,17.501,14.319,11.62,11.999,10.492,9.0674,8.2219,8.0516,9.0967,7.4677,6.1156,7.2272,6.8286,5.082,4.7912,4.6958,6.2385,4.844,4.2374,4.4812,3.2101,3.7514,3.4541,2.76,2.4606,2.22,2.6652,3.1862,1.5636,1.1055,1.2084,0.35599,0.88997,0.88997,0.53398,0.35599,0,0.17799,0.17799,0.17799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,11/27/2020,11:27:46 AM,"",7.2892,7.8106,11.005,16.631,17.821,19.095,21.966,29.931,32.071,34.365,37.526,40.235,42.15,43.106,45.916,46.504,47.932,41.171,41.497,41.239,35.199,32.993,30.959,29.824,25.974,22.994,20.017,20.889,18.299,15.545,14.976,14.161,13.438,11.826,9.8057,8.4793,7.9497,6.4385,5.9303,7.2811,6.2953,5.7383,7.7025,6.9863,3.4375,4.283,4.1647,3.9144,4.6806,3.2726,4.8823,4.2489,3.7855,3.6736,2.7429,3.3915,2.7847,1.5539,1.0796,1.2581,0.92655,1.1119,0.37062,0.37062,0.37062,0.55593,0.43164,0.12429,0,0,0.18531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
